Year,Month,Day,CheungChau,HongKongInternationalAirport,HongKongObservatory,KaiTak,KauSaiChau,KingsPark,LauFauShan,PengChau,ShaTin,ShamShuiPo,ShauKeiWan,ShekKong,SheungShui,TaiMeiTuk,TaiMoShan,TatesCairn,TauKwuLing,ThePeak,TsahYueWu,TseungKwanO,TsingYi,TsuenWan,TuenMum ChildrenAndJuvenileHome,WaglanIsland,WestLandPark,Average_Rainfall
1949,2.0,9.0,,,2.6,,,,,,,,,,,,,,,,,,,,,,,2.6
1949,2.0,10.0,,,34.9,,,,,,,,,,,,,,,,,,,,,,,34.9
1949,2.0,11.0,,,86.1,,,,,,,,,,,,,,,,,,,,,,,86.1
1949,2.0,12.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,2.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,2.0,21.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,2.0,22.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,2.0,23.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,2.0,24.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,2.0,25.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,2.0,26.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,2.0,27.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,2.0,28.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,4.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,6.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,8.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,10.0,,,0.9,,,,,,,,,,,,,,,,,,,,,,,0.9
1949,3.0,11.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,3.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,13.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,14.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,15.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,16.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,17.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,19.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,20.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,22.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,23.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,3.0,24.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,25.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,3.0,26.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,3.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,3.0,29.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,3.0,30.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,3.0,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,1.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,4.0,2.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,4.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,4.0,5.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1949,4.0,6.0,,,3.8,,,,,,,,,,,,,,,,,,,,,,,3.8
1949,4.0,7.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1949,4.0,8.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8
1949,4.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,10.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,4.0,11.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,4.0,12.0,,,32.6,,,,,,,,,,,,,,,,,,,,,,,32.6
1949,4.0,13.0,,,12.1,,,,,,,,,,,,,,,,,,,,,,,12.1
1949,4.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,17.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,4.0,18.0,,,35.7,,,,,,,,,,,,,,,,,,,,,,,35.7
1949,4.0,19.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1949,4.0,20.0,,,4.2,,,,,,,,,,,,,,,,,,,,,,,4.2
1949,4.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,28.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,4.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,4.0,30.0,,,40.2,,,,,,,,,,,,,,,,,,,,,,,40.2
1949,5.0,1.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,18.0
1949,5.0,2.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1949,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,4.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,5.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,8.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,9.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,1.2
1949,5.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,11.0,,,23.2,,,,,,,,,,,,,,,,,,,,,,,23.2
1949,5.0,12.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,14.0,,,1.3,,,,,,,,,,,,,,,,,,,,,,,1.3
1949,5.0,15.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,16.0,,,5.9,,,,,,,,,,,,,,,,,,,,,,,5.9
1949,5.0,17.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0
1949,5.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,23.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,46.0
1949,5.0,24.0,,,17.1,,,,,,,,,,,,,,,,,,,,,,,17.1
1949,5.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,5.0,27.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,28.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,29.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,5.0,30.0,,,1.1,,,,,,,,,,,,,,,,,,,,,,,1.1
1949,5.0,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,4.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,6.0,5.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1949,6.0,6.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,6.0,7.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,6.0
1949,6.0,8.0,,,0.9,,,,,,,,,,,,,,,,,,,,,,,0.9
1949,6.0,9.0,,,8.3,,,,,,,,,,,,,,,,,,,,,,,8.3
1949,6.0,10.0,,,42.4,,,,,,,,,,,,,,,,,,,,,,,42.4
1949,6.0,11.0,,,19.4,,,,,,,,,,,,,,,,,,,,,,,19.4
1949,6.0,12.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1949,6.0,13.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,6.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,16.0,,,50.3,,,,,,,,,,,,,,,,,,,,,,,50.3
1949,6.0,17.0,,,1.7,,,,,,,,,,,,,,,,,,,,,,,1.7
1949,6.0,18.0,,,6.3,,,,,,,,,,,,,,,,,,,,,,,6.3
1949,6.0,19.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,6.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,6.0,22.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,6.0,23.0,,,5.3,,,,,,,,,,,,,,,,,,,,,,,5.3
1949,6.0,24.0,,,115.9,,,,,,,,,,,,,,,,,,,,,,,115.9
1949,6.0,25.0,,,164.1,,,,,,,,,,,,,,,,,,,,,,,164.1
1949,6.0,26.0,,,105.7,,,,,,,,,,,,,,,,,,,,,,,105.7
1949,6.0,27.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1949,6.0,28.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,6.0,29.0,,,11.9,,,,,,,,,,,,,,,,,,,,,,,11.9
1949,6.0,30.0,,,1.8,,,,,,,,,,,,,,,,,,,,,,,1.8
1949,7.0,1.0,,,13.5,,,,,,,,,,,,,,,,,,,,,,,13.5
1949,7.0,2.0,,,2.7,,,,,,,,,,,,,,,,,,,,,,,2.7
1949,7.0,3.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,7.0,4.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,8.0
1949,7.0,5.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,7.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,10.0,,,9.9,,,,,,,,,,,,,,,,,,,,,,,9.9
1949,7.0,11.0,,,12.6,,,,,,,,,,,,,,,,,,,,,,,12.6
1949,7.0,12.0,,,6.7,,,,,,,,,,,,,,,,,,,,,,,6.7
1949,7.0,13.0,,,32.9,,,,,,,,,,,,,,,,,,,,,,,32.9
1949,7.0,14.0,,,12.2,,,,,,,,,,,,,,,,,,,,,,,12.2
1949,7.0,15.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,7.0,16.0,,,25.6,,,,,,,,,,,,,,,,,,,,,,,25.6
1949,7.0,17.0,,,4.3,,,,,,,,,,,,,,,,,,,,,,,4.3
1949,7.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,19.0,,,7.3,,,,,,,,,,,,,,,,,,,,,,,7.3
1949,7.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,21.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,7.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,23.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,7.0,24.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,7.0,25.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,7.0,26.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1949,7.0,27.0,,,3.4,,,,,,,,,,,,,,,,,,,,,,,3.4
1949,7.0,28.0,,,24.2,,,,,,,,,,,,,,,,,,,,,,,24.2
1949,7.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,7.0,31.0,,,4.9,,,,,,,,,,,,,,,,,,,,,,,4.9
1949,8.0,1.0,,,21.7,,,,,,,,,,,,,,,,,,,,,,,21.7
1949,8.0,2.0,,,54.8,,,,,,,,,,,,,,,,,,,,,,,54.8
1949,8.0,3.0,,,35.7,,,,,,,,,,,,,,,,,,,,,,,35.7
1949,8.0,4.0,,,33.2,,,,,,,,,,,,,,,,,,,,,,,33.2
1949,8.0,5.0,,,11.6,,,,,,,,,,,,,,,,,,,,,,,11.6
1949,8.0,6.0,,,3.3,,,,,,,,,,,,,,,,,,,,,,,3.3
1949,8.0,7.0,,,7.7,,,,,,,,,,,,,,,,,,,,,,,7.7
1949,8.0,8.0,,,2.7,,,,,,,,,,,,,,,,,,,,,,,2.7
1949,8.0,9.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8
1949,8.0,10.0,,,14.7,,,,,,,,,,,,,,,,,,,,,,,14.7
1949,8.0,11.0,,,1.6,,,,,,,,,,,,,,,,,,,,,,,1.6
1949,8.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,8.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,8.0,14.0,,,2.2,,,,,,,,,,,,,,,,,,,,,,,2.2
1949,8.0,15.0,,,1.7,,,,,,,,,,,,,,,,,,,,,,,1.7
1949,8.0,16.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,15.0
1949,8.0,17.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,8.0,18.0,,,1.9,,,,,,,,,,,,,,,,,,,,,,,1.9
1949,8.0,19.0,,,5.2,,,,,,,,,,,,,,,,,,,,,,,5.2
1949,8.0,20.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0
1949,8.0,21.0,,,2.4,,,,,,,,,,,,,,,,,,,,,,,2.4
1949,8.0,22.0,,,1.8,,,,,,,,,,,,,,,,,,,,,,,1.8
1949,8.0,23.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1949,8.0,24.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,8.0,25.0,,,5.6,,,,,,,,,,,,,,,,,,,,,,,5.6
1949,8.0,26.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,8.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,8.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,8.0,29.0,,,4.1,,,,,,,,,,,,,,,,,,,,,,,4.1
1949,8.0,30.0,,,13.8,,,,,,,,,,,,,,,,,,,,,,,13.8
1949,8.0,31.0,,,110.3,,,,,,,,,,,,,,,,,,,,,,,110.3
1949,9.0,1.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,,20.0
1949,9.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,3.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,9.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,6.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,9.0,7.0,,,16.8,,,,,,,,,,,,,,,,,,,,,,,16.8
1949,9.0,8.0,,,168.7,,,,,,,,,,,,,,,,,,,,,,,168.7
1949,9.0,9.0,,,26.1,,,,,,,,,,,,,,,,,,,,,,,26.1
1949,9.0,10.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1949,9.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,13.0,,,10.4,,,,,,,,,,,,,,,,,,,,,,,10.4
1949,9.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,15.0,,,4.7,,,,,,,,,,,,,,,,,,,,,,,4.7
1949,9.0,16.0,,,28.5,,,,,,,,,,,,,,,,,,,,,,,28.5
1949,9.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,9.0,20.0,,,39.5,,,,,,,,,,,,,,,,,,,,,,,39.5
1949,9.0,21.0,,,30.9,,,,,,,,,,,,,,,,,,,,,,,30.9
1949,9.0,22.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,9.0,23.0,,,29.2,,,,,,,,,,,,,,,,,,,,,,,29.2
1949,9.0,24.0,,,2.4,,,,,,,,,,,,,,,,,,,,,,,2.4
1949,9.0,25.0,,,21.7,,,,,,,,,,,,,,,,,,,,,,,21.7
1949,9.0,26.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,9.0,27.0,,,5.8,,,,,,,,,,,,,,,,,,,,,,,5.8
1949,9.0,28.0,,,8.5,,,,,,,,,,,,,,,,,,,,,,,8.5
1949,9.0,29.0,,,16.2,,,,,,,,,,,,,,,,,,,,,,,16.2
1949,9.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0
1949,10.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,6.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1949,10.0,7.0,,,58.5,,,,,,,,,,,,,,,,,,,,,,,58.5
1949,10.0,8.0,,,13.2,,,,,,,,,,,,,,,,,,,,,,,13.2
1949,10.0,9.0,,,1.7,,,,,,,,,,,,,,,,,,,,,,,1.7
1949,10.0,10.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,11.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,1.2
1949,10.0,12.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,16.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,17.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,19.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,20.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,24.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,10.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,10.0,31.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,11.0,1.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,11.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,5.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,11.0,6.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,11.0,7.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,11.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,9.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1949,11.0,10.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,11.0,11.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1949,11.0,12.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,11.0,13.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,11.0,14.0,,,6.1,,,,,,,,,,,,,,,,,,,,,,,6.1
1949,11.0,15.0,,,116.2,,,,,,,,,,,,,,,,,,,,,,,116.2
1949,11.0,16.0,,,4.9,,,,,,,,,,,,,,,,,,,,,,,4.9
1949,11.0,17.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1949,11.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,25.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,11.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,28.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1949,11.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,11.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,6.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,7.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1949,12.0,8.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,12.0,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
1949,12.0,10.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1949,12.0,11.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,12.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,13.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,14.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,12.0,15.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1949,12.0,16.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,19.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1949,12.0,20.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,21.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1949,12.0,22.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
1949,12.0,23.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1949,12.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1949,12.0,25.0,,,0.025,,,,,,,,,,,,,,,,,,,,,,,0.025
